observation_date,NJUCSFRCONDOSMSAMID_20220120,NJUCSFRCONDOSMSAMID_20220217,NJUCSFRCONDOSMSAMID_20220317,NJUCSFRCONDOSMSAMID_20220421,NJUCSFRCONDOSMSAMID_20220519,NJUCSFRCONDOSMSAMID_20220616,NJUCSFRCONDOSMSAMID_20220721,NJUCSFRCONDOSMSAMID_20220818,NJUCSFRCONDOSMSAMID_20220915,NJUCSFRCONDOSMSAMID_20221020,NJUCSFRCONDOSMSAMID_20221117,NJUCSFRCONDOSMSAMID_20221215,NJUCSFRCONDOSMSAMID_20230119,NJUCSFRCONDOSMSAMID_20230216,NJUCSFRCONDOSMSAMID_20230316,NJUCSFRCONDOSMSAMID_20230420,NJUCSFRCONDOSMSAMID_20230518,NJUCSFRCONDOSMSAMID_20230615,NJUCSFRCONDOSMSAMID_20230720,NJUCSFRCONDOSMSAMID_20230817,NJUCSFRCONDOSMSAMID_20230921,NJUCSFRCONDOSMSAMID_20231019,NJUCSFRCONDOSMSAMID_20231116,NJUCSFRCONDOSMSAMID_20231221,NJUCSFRCONDOSMSAMID_20240118,NJUCSFRCONDOSMSAMID_20240215,NJUCSFRCONDOSMSAMID_20240321,NJUCSFRCONDOSMSAMID_20240418,NJUCSFRCONDOSMSAMID_20240516,NJUCSFRCONDOSMSAMID_20240620,NJUCSFRCONDOSMSAMID_20240718,NJUCSFRCONDOSMSAMID_20240815,NJUCSFRCONDOSMSAMID_20240919,NJUCSFRCONDOSMSAMID_20241017
2006-02-01,387096,387241,387616,388744,390719,391150,390949,390168,388766,387720,386833,385926,385349,329141.86830350500,319039.60890840500,324188.12815850300,326179.64712192400,331573.42747350600,340347.68335496900,339731.25727747700,357205.19985436300,356755.44367309300,355423.30157234800,353123.52147006800,351091.37533690600,350745.91880417500,352586.61300133900,355765.67106057500,358591.97679681000,358994.78562024000,361930.25961849900,362158.27209263200,358400.76553062000,356469.37370947800
2006-03-01,389938,390083,390461,391598,393587,394021,393819,393031,391619,390565,389672,388759,388178,331627.59888935600,321449.04565994700,326636.44732824900,328643.00655265300,334077.52157242700,342918.04199909900,342296.96057598700,359906.88777409800,359453.72990426900,358111.51227208600,355794.33799938800,353746.82192015200,353398.75255944000,355253.36867397400,358456.47123972400,361304.15347346800,361710.00890353400,364667.68508318100,364897.42210820900,361111.49599885800,359165.49627740100
2006-04-01,393155,393301,393683,394828,396834,397272,397068,396274,394850,393788,392887,391966,391380,334330.37302073800,324068.86430012200,329298.54343593700,331321.45617368900,336800.26264164500,345712.83355505900,345086.69030111800,362844.18978141200,362387.33356191000,361034.16171162400,358698.07632365300,356633.84988600500,356282.93983269600,358152.69199441600,361381.93598706200,364252.85896174600,364662.02669288200,367643.84130520300,367875.45327913400,364058.62915494000,362096.74757880900
2006-05-01,396027,396175,396559,397713,399734,400175,399969,399169,397736,396665,395758,394830,394240,336891.76505450700,326551.64024390300,331821.38531317300,333859.79611209300,339380.57714285900,348361.42958251300,347730.48928208100,365628.08943964900,365167.72801899000,363804.17404117600,361450.16518220400,359370.10109457800,359016.49870553700,360900.59642535200,364154.61659328400,367047.56654735200,367459.87359265900,370464.56599361200,370697.95499612300,366851.84652433800,364874.91253286300
2006-06-01,398398,398546,398933,400094,402126,402570,402363,401559,400116,399039,398126,397193,396599,339122.29933576500,328713.71335972100,334018.34900290800,336070.25596183500,341627.58965617300,350667.90362418600,350032.78591689700,368042.64829652200,367579.24671079500,366206.68800542000,363837.13358771300,361743.33303587500,361387.39550408900,363283.93555251000,366559.44483313300,369471.49944063400,369886.52930636100,372911.06429287700,373145.99456505300,369274.48690884200,367284.49751047600
2006-07-01,399678,399828,400215,401380,403419,403864,403657,402849,401402,400322,399406,398470,397874,340598.65680484800,330144.75740152900,335472.48659671200,337533.32646323800,343114.85382199700,352194.52449134000,351556.64182057700,369635.62987923300,369170.22257434500,367791.72308806100,365411.91264007000,363309.04959036000,362951.57147099400,364856.32022398300,368146.00673646200,371070.66545215300,371487.49167201300,374525.11761022200,374761.06471998100,370872.80020034100,368874.19762500700
2006-08-01,399988,400138,400525,401691,403732,404177,403970,403162,401714,400632,399716,398779,398183,341268.99203071600,330794.51821561500,336132.73296170000,338197.62878537600,343790.14119744600,352887.68164685900,352248.54355357500,370352.91212009900,369886.60168692100,368505.42720634300,366120.99870848600,364014.05502855900,363655.88321874300,365564.32815885100,368860.39834628700,371790.73239624700,372208.36747223600,375251.88795892400,375488.29292679500,371592.48318461100,369590.00229772400
2006-09-01,399760,399909,400296,401461,403501,403946,403739,402931,401484,400403,399487,398551,397955,341364.89452536200,330887.47720178900,336227.19207863100,338292.66817378000,343886.75217865300,352986.84919442400,352347.53149227200,370456.79785182300,369990.35661637800,368608.79470986900,366223.69736861800,364116.16268109000,363757.89040239900,365666.87067027700,368963.86542088600,371895.02144331300,372312.77366790400,375357.14787638600,375593.61915696100,371696.71662184200,369693.67402965900
2006-10-01,398949,399098,399485,400648,402683,403127,402920,402115,400670,399592,398678,397743,397149,340947.92116205400,330483.30188541000,335816.49436083600,337879.44750026300,343466.69839470300,352555.67974474500,351917.14296194600,370007.01944041900,369541.14451985600,368161.25999306700,365779.05844236200,363674.08255145900,363316.24525773000,365222.90779755700,368515.89960620300,371443.49685819700,371860.74188212800,374901.41985989500,375137.60403633900,371245.43280225600,369244.82214092300
2006-11-01,397918,398067,398453,399612,401643,402085,401879,401075,399635,398559,397647,396715,396122,340247.48831371400,329804.36722677000,335126.60335677100,337185.31842916800,342761.09104843600,351831.40027672500,351194.17528411300,369250.58148047600,368785.65898907200,367408.59548183600,365031.26407571300,362930.59157254300,362573.48583713100,364476.25041868700,367762.51007395500,370684.12218086600,371100.51419402200,374134.97584581200,374370.67717012800,370486.46304473100,368489.94240809400
2006-12-01,396365,396513,396897,398052,400075,400516,400310,399510,398075,397003,396095,395167,394576,339152.21321234400,328742.70909804500,334047.81266155500,336099.90061858200,341657.72452366300,350698.83593506600,350063.66220423400,368065.94822535200,367602.51730274300,366229.87170385000,363860.16727513400,361766.23416962600,361410.27410425700,363306.93421824300,366582.65086378300,369494.88982672600,369909.94596703300,372934.67242986400,373169.61757493300,369297.86482252600,367307.74944253400
2007-01-01,394932,395079,395462,396613,398628,399068,398863,398065,396635,395568,394663,393738,393149,338012.45221532000,327637.93046683100,332925.20560436800,334970.39727788200,340509.54346048800,349520.27115108700,348887.23199646100,366833.23584730200,366371.35702979100,365003.30864297000,362641.54073757500,360554.62055263200,360199.85265508300,362090.16054765000,365354.90628845000,368257.39169218800,368671.05774236600,371685.65390716500,371919.81218295100,368061.02655658700,366077.57639481100
2007-02-01,394032,394179,394561,395709,397720,398158,397954,397158,395732,394666,393764,392841,392254,337180.58400492800,326831.59455498000,332105.85740235500,334146.01574077800,339671.52976400000,348660.08153217700,348028.60032355300,365934.71134862500,365473.96386108200,364109.26638380500,361753.28341313100,359671.47494852800,359317.57602253300,361203.25377861000,364460.00282297300,367355.37885387500,367768.03166685400,370775.24385374900,371008.82858023100,367159.49469673400,365180.90281492800
2007-03-01,393996,394143,394525,395673,397683,398122,397918,397122,395695,394630,393728,392805,392218,336955.94037022500,326613.84584458700,331884.59476016300,333923.39386081700,339445.22655832700,348427.78978197900,347796.72929222400,365695.08624826600,365234.64047209200,363870.83663993700,361516.39643806400,359435.95120451500,359082.28402222500,360966.72697955900,364221.34340629300,367114.82345752800,367527.20605298300,370532.44902651900,370765.88079466700,366919.06757124900,364941.77133116200
2007-04-01,394266,394413,394795,395944,397956,398395,398190,397394,395966,394901,393998,393074,392486,337089.56835417700,326743.37242216600,332016.21158001600,334055.81921549900,339579.84172859800,348565.96720378100,347934.65645180800,365844.10814348700,365383.47473421500,364019.11514771900,361663.71550407500,359582.42248256500,359228.61117978900,361113.82205354100,364369.76474668200,367264.42390011800,367676.97454277400,370683.44216225300,370916.96905457900,367068.58824270100,365090.48624819100
2007-05-01,394045,394192,394574,395722,397733,398171,397967,397171,395744,394679,393776,392853,392266,337028.44089276700,326684.12112884900,331956.00411569200,333995.24189091000,339518.26268368100,348502.75862449100,347871.56235373400,365781.57201047800,365321.01734029500,363956.89097273300,361601.89395299900,359520.95670055700,359167.20587706700,361052.09449935900,364307.48063285900,367201.64498322000,367614.12510588900,370620.07881013800,370853.56578418100,367005.84280127700,365028.07893671500
2007-06-01,392851,392998,393379,394523,396528,396965,396761,395968,394546,393484,392584,391664,391078,336329.09988368100,326006.24479794500,331267.18851818500,333302.19483270000,338813.75524270800,347779.60816798900,347149.72164259400,365016.47206738300,364556.88073264100,363195.60768817100,360845.53658112300,358768.95199457500,358415.94110648800,360296.88713492700,363545.46402505300,366433.57469434000,366845.19203839300,369844.85823341800,370077.85682618600,366238.18206894500,364264.55506401800
2007-07-01,390975,391121,391500,392639,394634,395069,394866,394077,392661,391604,390709,389793,389210,335023.85147378900,324741.05801278600,329981.58471163900,332008.69343787800,337498.86421652900,346429.92186159800,345802.47984185400,363590.93678938800,363133.14034258000,361777.18361366300,359436.29047398200,357367.81578058300,357016.18354116800,358889.78372325500,362125.67362165800,365002.50506394800,365412.51487768400,368400.46617677900,368632.55481687500,364807.87552488500,362841.95632258100
2007-08-01,388934,389079,389456,390590,392574,393007,392805,392020,390612,389560,388669,387758,387179,333441.05777960900,323206.84456319700,328422.61280805800,330440.14461941300,335904.37752035800,344793.24108980900,344168.76337027200,361863.38239807800,361407.76111072000,360058.24703139800,357728.47633678900,355669.82972813600,355319.86822293900,357184.56624082200,360405.08123507300,363268.24379211800,363676.30549829000,366650.05994079200,366881.04584232000,363074.53900964500,361117.96061319500
2007-09-01,387079,387223,387598,388726,390701,391132,390931,390150,388748,387702,386815,385908,385331,331882.35664255300,321695.98420460900,326887.37085726800,328895.47152913200,334334.16136680600,343181.47311943700,342559.91457889400,360171.66873836200,359718.17748347700,358374.97239122800,356056.09338972700,354007.07096732200,353658.74553443100,355514.72607698700,358720.18514275200,361569.96239627200,361976.11641132200,364935.96853251800,365165.87457345800,361377.16318491400,359429.73180515800
2007-10-01,385419,385563,385936,387059,389026,389455,389255,388477,387081,386039,385156,384254,383679,330457.71274542800,320315.06650454500,325484.16852180800,327483.64918628100,332898.99281066400,341708.32644110200,341089.43601341300,358628.24334414000,358176.69541234100,356839.24628878500,354530.30426192000,352490.06241143300,352143.22963986200,353991.25684308300,357182.97971760400,360020.54496512100,360424.95850895800,363372.12692590000,363601.04776213700,359828.57194644900,357889.48579566600
2007-11-01,383673,383816,384188,385306,387264,387691,387492,386717,385328,384291,383412,382513,381941,329024.40762349100,318925.75341622200,324072.43531704800,326063.24356817700,331455.09904429000,340226.22366181600,339610.01756796300,357076.33683012100,356626.74289996500,355295.08137413900,352996.13092556900,350964.71789622600,350619.38598814700,352459.41614844600,355637.32735137700,358462.61348793900,358865.27699667900,361799.69201243400,362027.62223027000,358271.47120188200,356340.77613709000
2007-12-01,381890,382033,382403,383516,385464,385889,385691,384920,383537,382505,381630,380736,380166,327567.93013047200,317513.97917992700,322637.87849630500,324619.87412641400,329987.86171928100,338720.15959539100,338106.68123323900,355499.56934895400,355051.96072282300,353726.17950989700,351437.38070100200,349414.93792724700,349071.13092593700,350903.03593365100,354066.91420713300,356879.72452593400,357280.60996466100,360202.06727447000,360428.99100456600,356689.42628051900,354767.25672380500
2008-01-01,380414,380556,380925,382033,383974,384398,384201,383432,382055,381026,380155,379264,378697,326289.77384878100,316275.05299184900,321378.95906867000,323353.22103521900,328700.26296634400,337398.48778353400,336787.40318813900,354116.50451456100,353670.63730193300,352350.01401754500,350070.11974024000,348055.54524459500,347713.07581838900,349537.85383182600,352689.42309242100,355491.29022205100,355890.61602301600,358800.70745444200,359026.74834174900,355301.73232862000,353387.04093882600
2008-02-01,379272,379413,379781,380886,382821,383243,383047,382281,380907,379882,379013,378125,377560,325268.19298418200,315284.82722327600,320372.75347725100,322340.83422572800,327671.13509980200,336342.12663927000,335732.95528903100,353011.93411940700,352567.45766862400,351250.95371040200,348978.17094496000,346969.88036807800,346628.47918236400,348447.56529569100,351589.30409072100,354382.43155574000,354780.51176817100,357681.52595862900,357906.86177269300,354193.46493674700,352284.74590745600
2008-03-01,377552,377693,378059,379159,381085,381505,381310,380547,379180,378160,377295,376410,375848,323978.44417400800,314034.66431295200,319102.41599414700,321062.69293684700,326371.85817774700,335008.46762495200,334401.71175228300,351616.02850180700,351173.30963232600,349862.01149037600,347598.21592883100,345597.86668148200,345257.81548931500,347069.70843924100,350199.02394086600,352981.10661690700,353377.61271143700,356267.15549933400,356491.60027403500,352792.88722354500,350891.71579068800
2008-04-01,374850,374990,375353,376446,378358,378776,378581,377824,376467,375454,374595,373717,373158,322011.39371306400,312127.98798217300,317164.97056912800,319113.34559757000,324390.27599037400,332974.44785446400,332371.37592879900,349484.70923275900,349044.67390208300,347741.32418901800,345491.25061597900,343503.02647826700,343165.03650515600,344965.94667260200,348076.29383977400,350841.51293186300,351235.61560615300,354107.64344102300,354330.72774454500,350654.43442966400,348764.78694048600
2008-05-01,371326,371464,371824,372907,374801,375214,375022,374272,372927,371924,371073,370203,369650,319336.70889859700,309535.39652135700,314530.54102090600,316462.73249434500,321695.83174991600,330208.70193158700,329610.63923029500,346585.06715653900,346148.68275801000,344856.14681610100,342624.74189389100,340653.01386663700,340317.82816484700,342103.79634839800,345188.33725486900,347930.61358174500,348321.44642285900,351169.64531032700,351390.87870416400,347745.08725245200,345871.11799246000
2008-06-01,368047,368184,368541,369613,371491,371901,371710,370967,369634,368639,367796,366934,366385,316595.14028889600,306877.97411094500,311830.23431006900,313745.83753873800,318934.00960538600,327373.79511806000,326780.86690297900,343603.65532724400,343171.02481695600,341889.60759397600,339677.39777756200,337722.63105020600,337390.32870004100,339160.93353654100,342218.94044712500,344937.62702402400,345325.09782283900,348148.79578785000,348368.12607644700,344753.69663882900,342895.84773325900
2008-07-01,365004,365140,365494,366557,368420,368826,368637,367899,366578,365591,364755,363900,363356,313970.84811505700,304334.22860351800,309245.43896949800,311145.16355089300,316290.33028480500,324660.15748084200,324072.14411339000,340746.98889744100,340317.95520877000,339047.19148585300,336853.37363186500,334914.85852582200,334585.31888482400,336341.20319283500,339373.78631776400,342069.87016457800,342454.11959247300,345254.34177933200,345471.84859060900,341887.46894750700,340045.06590381200
2008-08-01,362078,362213,362564,363619,365467,365870,365682,364951,363640,362661,361832,360984,360444,311455.74280774600,301896.31872063400,306768.18718168600,308652.69376623300,313756.64445656200,322059.42403678300,321476.12102874800,338008.16583945600,337582.58059610500,336322.03089443800,334145.84629655800,332222.91239898900,331896.02149971600,333637.79253134800,336646.00065412400,339320.41418000600,339701.57512516300,342479.28995805400,342695.04851420500,339139.47904972500,337311.88469430200
2008-09-01,358994,359128,359476,360522,362354,362753,362567,361842,360542,359572,358750,357909,357374,308875.34125731100,299395.11671397200,304226.62188996300,306095.51539360000,311157.18000451400,319391.17130326500,318812.70094327400,335207.58805528600,334785.52901247800,333535.42363685700,331377.26988809600,329470.26852263200,329146.08608866500,330873.42561908100,333856.70913443500,336508.96371901600,336886.96654261500,339641.66652782500,339855.63740935700,336329.52773271300,334517.07597048000
2008-10-01,355670,355803,356148,357184,358999,359395,359211,358492,357205,356243,355428,354595,354065,306141.72666941000,296745.40419479100,301534.14948915300,303386.50287494100,308403.37064269100,316564.48931056400,315991.13854027000,332243.32847111800,331825.00172020100,330585.95109683800,328446.88202325100,326556.74437828700,326235.42870784500,327947.49327748900,330904.39544866200,333533.19599654400,333907.85611988100,336638.19613794300,336850.27486291600,333355.34677277600,331558.92262357600
2008-11-01,352135,352267,352608,353634,355431,355823,355640,354929,353654,352702,351895,351071,350546,303237.78993570800,293930.59717984000,298673.91837105900,300508.70108100600,305477.98086799500,313561.68646138800,312993.77426486000,329095.07375975000,328680.71096853300,327453.40127908300,325334.60148921600,323462.37431599300,323144.10335250800,324839.94482634900,327768.82813184800,330372.71882300500,330743.82876068700,333448.29675939200,333658.36587939300,330196.55485401400,328417.15317090100
2008-12-01,349091,349221,349559,350577,352358,352746,352565,351860,350596,349652,348853,348035,347515,300578.14347462300,291352.58250442700,296054.30084191600,297872.99098852400,302798.68607783200,310811.49088086500,310248.55974446100,326212.19438731700,325801.46142236800,324584.90299013700,322484.66392844700,320628.83750239000,320313.35459885600,321994.34046775600,324897.56669741700,327478.64725448100,327846.50626175000,330527.28306715400,330735.51197749700,327304.02648535200,325540.21239627000
2009-01-01,346959,347089,347425,348436,350207,350593,350413,349712,348456,347518,346723,345911,345393,298539.68110511200,289376.68609083600,294046.51829118900,295852.87443578700,300745.16442129400,308703.62794429700,308144.51449711300,324003.63215746100,323595.67998773800,322387.35805018700,320301.33828730000,318458.07640732800,318144.72942525000,319814.33447527500,322697.90492288400,325261.51072845600,325626.87921108100,328289.50628909600,328496.32542226200,325088.07219850100,323336.19970217600
2009-02-01,345139,345268,345603,346609,348370,348754,348575,347878,346628,345695,344904,344096,343582,296878.49333451200,287766.48469231100,292410.33217896300,294206.63707434100,299071.70450683900,306985.88412685100,306429.88179848900,322204.54246426400,321798.85552391200,320597.24301591100,318522.80626100000,316689.77943125900,316378.17236586600,318038.50662711300,320906.06552004400,323455.43643339800,323818.77614039800,326466.61849238700,326672.28922431900,323282.96095274500,321540.81605030800
2009-03-01,343228,343356,343688,344689,346440,346822,346644,345951,344708,343780,342994,342190,341678,295275.29975082100,286212.49748132100,290831.26741381600,292617.87196192400,297456.66721551000,305328.10894014700,304775.10911747500,320468.20075411100,320064.70003730000,318869.56294985400,316806.30521506100,314983.15646126500,314673.22862838900,316324.61544399000,319176.72122731000,321712.35372773600,322073.73541799400,324707.30870014800,324911.87108435900,321540.80770750800,319808.05112354700
2009-04-01,340548,340676,341006,341998,343736,344115,343938,343250,342017,341097,340317,339519,339011,293222.10711096200,284222.32290945400,288808.97629024800,290583.15770878300,295388.30646769500,303205.01423311600,302655.85968692500,318243.20810198600,317842.50886790500,316655.66954988400,314606.73689723300,312796.24616245800,312488.47014105400,314128.39147108800,316960.69524473500,319478.72299165200,319837.59562920700,322452.88416052500,322656.02627963400,319308.36800577200,317587.64185309300
2009-05-01,337886,338012,338339,339324,341048,341424,341249,340566,339343,338429,337656,336864,336360,291032.71515403200,282100.12934809900,286652.53571348200,288413.46990940300,293182.74022058100,300941.08322872000,300396.02903689300,315870.11451447400,315472.40323664400,314294.41400781100,312260.75994969100,310463.76978254400,310158.28880243000,311785.98147622500,314597.16517015900,317096.41634825300,317452.61292444000,320048.39962732800,320250.02694502800,316927.33167487100,315219.43672831000
2009-06-01,335265,335390,335715,336692,338402,338776,338602,337925,336711,335804,335036,334251,333751,288830.32670007600,279965.33818756900,284483.29424309100,286230.90257927400,290964.08146388700,298663.71325444300,298122.78375718300,313474.37003183700,313079.67522994400,311910.62056334300,309892.39093211700,308109.03019390500,307805.86616097600,309421.21345746600,312211.07548304800,314691.37087220900,315044.86584434100,317620.96457617600,317821.06263386700,314523.56863630600,312828.62736819500
2009-07-01,332972,333096,333419,334389,336088,336459,336286,335614,334408,333508,332745,331965,331469,286818.41136343200,278015.17400618400,282501.65917988300,284237.09414059700,288937.30295832600,296583.30115900700,296046.13963294300,311282.95661201300,310891.02101332200,309730.13888754100,307726.01814661400,305955.12439462900,305654.07969837900,307258.13454457200,310028.49340923500,312491.44973300400,312842.47351865400,315400.56345018000,315599.26267718200,312324.82055654900,310641.72815838000
2009-08-01,331040,331163,331484,332449,334138,334506,334335,333666,332467,331573,330814,330039,329545,285082.96775405700,276332.99588259400,280792.33481422900,282517.26923037300,287189.03863475800,294788.77342211200,294254.86208327700,309390.96551411200,309001.41211672000,307847.58588205300,305855.64627253900,304095.51608837300,303796.30115463700,305390.60648700200,308144.12699222900,310592.11336232700,310941.00361042400,313483.54536214900,313681.03688676900,310426.49696512000,308753.63447439200
2009-09-01,329431,329554,329874,330834,332515,332881,332710,332045,330852,329962,329207,328436,327944,283619.45434711000,274914.40168371300,279350.84797337700,281066.92719671900,285714.71341750200,293275.43390022000,292744.26347014100,307802.50667292500,307414.95330012100,306267.05097949100,304285.33828167300,302534.24486542900,302236.56614528700,303822.68607897200,306562.06960387800,308997.48765096100,309344.58664507500,311874.07461251200,312070.55218652100,308832.72155275900,307168.44778474700
2009-10-01,328329,328452,328770,329727,331402,331767,331597,330934,329745,328857,328105,327336,326847,282547.52818794300,273875.37585463100,278295.05480778700,280004.64819180200,284634.86832691700,292167.01342828000,291637.85053142900,306641.48773341300,306255.39619667600,305111.82371841600,303137.58596289000,301393.09760208600,301096.54171435900,302676.67886608800,305405.72954416500,307831.96129023600,308177.75104060600,310697.69787899600,310893.43434732900,307667.81668327100,306009.82049040300
2009-11-01,327617,327740,328057,329012,330684,331048,330878,330217,329031,328145,327394,326627,326139,281829.49555398500,273179.38159567400,277587.82890316500,279293.07773018400,283911.53117535200,291424.53498030700,290896.71683501400,305865.31639183500,305480.20213051000,304339.52426442800,302370.28370213500,300630.21099259000,300334.40574752000,301910.54325398800,304632.68615536000,307052.77662040800,307397.69110730300,309911.25945290300,310106.50047282700,306889.04749649100,305235.24802579100
2009-12-01,327443,327565,327883,328837,330508,330872,330702,330041,328856,327970,327220,326453,325965,281540.71061526500,272899.46025238600,277303.39031379200,279006.89180710000,283620.61281717500,291125.91820029100,290598.64089949200,305555.24517315900,305170.52132173600,304030.99981878900,302063.75557575200,300325.44686636300,300029.94149410600,301604.48118986700,304323.86451661000,306741.50161293800,307086.06644248500,309597.08665608600,309792.12975026400,306577.93846955600,304925.81553944500
2010-01-01,327414,327536,327853,328807,330478,330842,330673,330011,328826,327941,327191,326424,325936,281468.40431717300,272829.37323129800,277232.17225954300,278935.23625347000,283547.77235111800,291051.15019470600,290524.00831116000,305480.23458151700,305095.60517574400,303956.36341331300,301989.60210800000,300251.72013507400,299956.28730627100,301530.44046913500,304249.15621593800,306666.19980784500,307010.68005035800,309521.08383496700,309716.07904812200,306502.67681749000,304850.95946614200
2010-02-01,327504,327626,327944,328898,330569,330934,330764,330102,328917,328031,327281,326514,326026,281534.62145353300,272893.55798359500,277297.39279681300,279000.85744679500,283614.47867132500,291119.62172971600,290592.35583286800,305555.60137175600,305170.87707184400,304031.35424050900,302064.10770417200,300325.79696836300,300030.29125162300,301604.83278289200,304324.21927973400,306741.85919440400,307086.42442562400,309597.44756642700,309792.49088797500,306578.29586034900,304926.17100428900
2010-03-01,327317,327439,327756,328710,330380,330745,330575,329914,328729,327844,327094,326327,325840,281476.34895560000,272837.07402715800,277239.99732742000,278943.10939149400,283555.77568113200,291059.36531269700,290532.20855021000,305495.80349701300,305111.15448845700,303971.85466414000,302004.99312209400,300267.02257735700,299971.57469170800,301545.80808188300,304264.66238906000,306681.82916650700,307026.32696558600,309536.85869387100,309731.86384503100,306518.29784214100,304866.49631039500
2010-04-01,327130,327252,327569,328522,330192,330556,330386,329725,328541,327656,326907,326141,325653,281378.19803352000,272741.93562390400,277143.32362294700,278845.84181112300,283456.89966207200,290957.87278875500,290430.89984605500,305392.64808889500,305008.12896305700,303869.21384104000,301903.01644037600,300165.63274841700,299870.28462534100,301443.98645113400,304161.92269488000,306578.27327838000,306922.65475242100,309432.33876063300,309627.27806527100,306414.79717290900,304763.55339763300
2010-05-01,326713,326835,327152,328104,329771,330134,329965,329305,328122,327239,326491,325725,325238,281125.75335187300,272497.23915633200,276894.67835266000,278595.66908894100,283202.59002722400,290696.83348975300,290170.33333249800,305121.93431472300,304737.75604392700,303599.85050748200,301635.39603259700,299899.55243565800,299604.46612243700,301176.77294817600,303892.29989103300,306306.50851273300,306650.58471155100,309158.04402301900,309352.81052469300,306143.17731983200,304493.39728128100
2010-06-01,326077,326199,326515,327465,329129,329492,329323,328664,327483,326602,325855,325091,324605,280702.65790502500,272087.12965981300,276477.95069156700,278176.38142960100,282776.36893240300,290259.33352685000,289733.62575455700,304657.53596902900,304273.94242103900,303137.76878711900,301176.30422972600,299443.10260245200,299148.46541327100,300718.37917379000,303429.77306006100,305840.30723438800,306183.85974611700,308687.50268181900,308881.97274711400,305677.22463304100,304029.95557464100
2010-07-01,324985,325107,325422,326369,328027,328389,328220,327564,326387,325508,324764,324003,323518,279950.76225053300,271358.31172855000,275737.37142082100,277431.25270891000,282018.91859481000,289481.83917327600,288957.53957215000,303833.80453143900,303451.24814165900,302318.14648801300,300361.98532813600,298633.46992227300,298339.62937156900,299905.29840754900,302609.36124134400,305013.37782609400,305356.00144235600,307852.87504150300,308046.81929966200,304850.73616662400,303207.92098560800
2010-08-01,323378,323499,323812,324755,326405,326764,326597,325944,324773,323899,323158,322401,321918,278790.29988841300,270233.46711345500,274594.37456383300,276281.23431190300,280849.88323372000,288281.86823489600,287759.74198007100,302565.93494001200,302184.97492169000,301056.60159356100,299108.60330829900,297387.30083295600,297094.68645094400,298653.82209883100,301346.60113540100,303740.58598740900,304081.77986788100,306568.23425079000,306761.36919799100,303578.62301612700,301942.66314673700
2010-09-01,321283,321403,321714,322650,324290,324647,324481,323832,322668,321800,321064,320311,319832,277204.52868003100,268696.36753767600,273032.46995904100,274709.73477636100,279252.39702674800,286642.10857780500,286122.95219955900,300844.74485947400,300465.95198731400,299343.99757405700,297407.08075877700,295695.57016151400,295404.62035873500,296954.88663799300,299632.34741156100,302012.71373450000,302351.96668423700,304824.27651177700,305016.31278289800,301851.67211300500,300225.01863793800
2010-10-01,318923,319042,319351,320280,321907,322262,322097,321453,320298,319436,318705,317958,317483,275337.09827130100,266886.25364868400,271193.14525753000,272859.11092566800,277371.17084187400,284711.10047873200,284195.44147627700,298820.26970498400,298444.02584447100,297329.62140133200,295405.73868432400,293705.74535880900,293416.75344513100,294956.58751435800,297616.03084568700,299980.37896468000,300317.34897885100,302773.02188683200,302963.76588788200,299820.42104089600,298204.71380837300
2010-11-01,316761,316879,317186,318109,319725,320078,319914,319274,318127,317271,316545,315803,315331,273506.11356191100,265111.46684136600,269389.71773041600,271044.60476918000,275526.65960155900,282817.77889278100,282305.54900959300,296836.10031569000,296462.35471793400,295355.34993073400,293444.24181298400,291755.53645907100,291468.46345440600,292998.07301099300,295639.85761369700,297988.50643903800,298323.23896915900,300762.60618603300,300952.08364513000,297829.61063736500,296224.63171599700
2010-12-01,314821,314939,315244,316162,317768,318118,317955,317319,316179,315328,314607,313870,313400,271820.64503417500,263477.72992819800,267729.61629788400,269374.30517330800,273828.73955413200,281074.92766653200,280565.85437584500,295010.08039050300,294638.63392990600,293538.43900443300,291639.08727850500,289960.77018134700,289675.46313785000,291195.66313298100,293821.19650708600,296155.39736081000,296488.07074694900,298912.43192804100,299100.74379570400,295997.47902414100,294402.37330716700
2011-01-01,313314,313431,313735,314648,316247,316595,316433,315800,314666,313819,313101,312367,311900,270439.42016641700,262138.89860936600,266369.17951494900,268005.51109589900,272437.31078855300,279646.67824218300,279140.19174797900,293514.37108519500,293144.80786847500,292050.19096184700,290160.46900194800,288490.66101910900,288206.80049025100,289719.29302916400,292331.51487610400,294653.88126663600,294984.86798946300,297396.93759199900,297584.29471326100,294496.76358032300,292909.74509365800
2011-02-01,311780,311896,312198,313107,314698,315045,314883,314253,313124,312282,311567,310837,310372,269135.58519096100,260875.08187649300,265084.96786998400,266713.41041484100,271123.84363865700,278298.45349137600,277794.40885570500,292102.67688093800,291734.89112489000,290645.53891565000,288764.90581068100,287103.12897889900,286820.63371287900,288325.85172910600,290925.50976723500,293236.70644515200,293566.10124579600,295966.56969685900,296153.02570053300,293080.34443606900,291500.95891399000
